player_id,player,team,partidos,minutes,goals,assists,shots,sot,key_passes,big_chances_created,big_chances_missed,touches,passes,passes_acc,long_balls,long_balls_acc,crosses,crosses_acc,dribbles,dribbles_won,interceptions,clearances,tackles_won,tackles_total,aerial_won,ball_recovery,duel_won,duel_lost,blocked_shots,fouls,was_fouled,offsides,saves,g_per90,a_per90,ga_per90,sh_per90,kp_per90,bcc_per90,crosses_per90,int_per90,clr_per90,rec_per90,saves_per90,fouls_per90,fouled_per90,pass_acc_pct,long_ball_pct,cross_acc_pct,dribble_win_pct,tackle_acc_pct,duel_win_pct,aerial_win_pct,conv_rate,sot_rate
965967,Juan Manuel Requena,Unión La Calera,9,789,0,0,5,1,3,0,0,628,485,418,59,36,0,0,3,3,18,17,18,23,21,54,62,36,3,9,16,0,0,0.0,0.0,0.0,0.57,0.34,0.0,0.0,2.05,1.94,6.16,0.0,1.03,1.83,86.2,61.0,,100.0,78.3,63.3,36.8,0.0,20.0
965719,Ariel Uribe,Universidad de Concepción,9,225,0,0,10,3,8,1,1,186,114,99,5,5,13,4,9,5,1,1,0,0,2,16,11,29,0,3,4,0,0,0.0,0.0,0.0,4.0,3.2,0.4,5.2,0.4,0.4,6.4,0.0,1.2,1.6,86.8,100.0,30.8,55.6,,27.5,6.5,0.0,30.0
986496,Daniel González,Universidad Católica,3,214,0,0,1,1,0,0,0,139,91,72,19,10,4,1,3,0,0,3,6,9,4,7,13,17,0,3,0,1,0,0.0,0.0,0.0,0.42,0.0,0.0,1.68,0.0,1.26,2.94,0.0,1.26,0.0,79.1,52.6,25.0,0.0,66.7,43.3,19.0,0.0,100.0
986451,Benjamín Gazzolo,Coquimbo Unido,10,900,0,0,3,0,2,0,0,505,343,285,62,28,3,2,4,3,12,75,12,26,36,39,68,31,8,10,3,0,0,0.0,0.0,0.0,0.3,0.2,0.0,0.3,1.2,7.5,3.9,0.0,1.0,0.3,83.1,45.2,66.7,75.0,46.2,68.7,53.7,0.0,0.0
986529,Ethan Espinoza,Deportes Concepción,9,369,0,0,6,4,9,0,0,238,135,120,9,8,15,4,18,11,2,2,6,13,1,27,37,27,0,5,12,2,0,0.0,0.0,0.0,1.46,2.2,0.0,3.66,0.49,0.49,6.59,0.0,1.22,2.93,88.9,88.9,26.7,61.1,46.2,57.8,3.6,0.0,66.7
986513,Dylan Escobar,Coquimbo Unido,4,232,0,0,0,0,0,0,0,138,61,49,7,4,7,1,4,1,3,5,6,8,4,13,14,16,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,1.16,1.94,5.04,0.0,2.72,0.39,80.3,57.1,14.3,25.0,75.0,46.7,20.0,,
981341,Franco Calderón,Universidad de Chile,8,639,0,0,0,0,1,0,0,443,324,271,44,16,0,0,0,0,7,64,7,8,30,22,42,27,4,5,4,0,0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.99,9.01,3.1,0.0,0.7,0.56,83.6,36.4,,,87.5,60.9,52.6,,
981333,Dylan Glaby,Coquimbo Unido,9,320,0,0,2,0,2,0,0,199,162,134,11,6,3,0,1,0,1,9,4,7,9,14,17,9,0,3,1,0,0,0.0,0.0,0.0,0.56,0.56,0.0,0.84,0.28,2.53,3.94,0.0,0.84,0.28,82.7,54.5,0.0,0.0,57.1,65.4,50.0,0.0,0.0
978979,José Sanhueza,Universidad de Concepción,3,270,0,0,0,0,0,0,0,85,66,43,33,10,0,0,0,0,0,3,0,0,0,14,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.67,2.67,0.0,0.0,65.2,30.3,,,,0.0,0.0,,
976168,Hugo Magallanes,Everton de Viña del Mar,8,720,0,0,4,1,2,0,0,385,263,197,57,17,0,0,1,0,14,60,10,12,30,26,47,22,4,9,5,1,0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.75,7.5,3.25,0.0,1.12,0.62,74.9,29.8,,0.0,83.3,68.1,57.7,0.0,25.0
975882,Tomás Ahumada,Audax Italiano,11,990,0,0,0,0,0,0,0,447,358,269,138,52,0,0,0,0,0,11,0,0,2,103,3,0,0,0,1,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.36,2.36,0.0,0.09,75.1,37.7,,,,100.0,100.0,,
991004,Mario Sandoval,Deportes Concepción,6,288,0,0,6,0,0,0,0,234,184,165,24,18,2,1,1,0,4,2,7,10,1,15,16,12,2,7,5,0,0,0.0,0.0,0.0,1.88,0.0,0.0,0.62,1.25,0.62,4.69,0.0,2.19,1.56,89.7,75.0,50.0,0.0,70.0,57.1,7.7,0.0,0.0
986422,Aldrix Jara,Deportes Concepción,11,669,0,0,14,4,9,1,0,381,199,166,11,6,43,6,28,15,2,4,3,5,2,35,32,55,0,0,10,1,0,0.0,0.0,0.0,1.88,1.21,0.13,5.78,0.27,0.54,4.71,0.0,0.0,1.35,83.4,54.5,14.0,53.6,60.0,36.8,3.5,0.0,28.6
985004,Benjamín Rojas,O'Higgins,6,303,0,0,0,0,5,0,0,196,110,90,21,12,3,2,8,6,4,20,3,7,3,17,22,14,2,3,6,0,0,0.0,0.0,0.0,0.0,1.49,0.0,0.89,1.19,5.94,5.05,0.0,0.89,1.78,81.8,57.1,66.7,75.0,42.9,61.1,17.6,,
988078,Harold Antiñirre,Huachipato,6,175,0,0,1,0,2,0,0,110,56,40,9,3,16,4,1,0,1,3,3,4,3,6,8,9,1,2,1,2,0,0.0,0.0,0.0,0.51,1.03,0.0,8.23,0.51,1.54,3.09,0.0,1.03,0.51,71.4,33.3,25.0,0.0,75.0,47.1,25.0,0.0,0.0
987924,Antonio Castillo,Cobresal,4,303,0,0,1,0,4,0,0,211,117,96,11,7,12,4,6,2,3,15,6,9,3,16,15,15,2,1,1,0,0,0.0,0.0,0.0,0.3,1.19,0.0,3.56,0.89,4.46,4.75,0.0,0.3,0.3,82.1,63.6,33.3,33.3,66.7,50.0,16.7,0.0,0.0
986676,Matías Plaza,Ñublense,11,621,0,0,17,4,21,1,2,463,271,219,17,10,49,15,20,11,7,3,16,22,6,44,49,38,0,9,10,1,0,0.0,0.0,0.0,2.46,3.04,0.14,7.1,1.01,0.43,6.38,0.0,1.3,1.45,80.8,58.8,30.6,55.0,72.7,56.3,13.6,0.0,23.5
986647,Lukas Soza,Coquimbo Unido,1,90,0,0,1,1,0,0,1,44,25,18,3,1,0,0,0,0,1,8,1,3,2,3,5,2,2,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,2.0,0.0,72.0,33.3,,,33.3,71.4,50.0,0.0,100.0
889500,Nicolás Fernández,Universidad de Chile,3,33,0,0,0,0,0,0,0,19,13,11,2,1,0,0,1,0,0,1,1,1,1,1,2,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.73,0.0,2.73,0.0,84.6,50.0,,0.0,100.0,28.6,16.7,,
889043,Rodrigo Holgado,Coquimbo Unido,3,92,0,0,7,2,1,0,0,68,36,22,4,0,0,0,6,2,0,0,0,0,3,3,5,14,0,1,0,0,0,0.0,0.0,0.0,6.85,0.98,0.0,0.0,0.0,0.0,2.93,0.0,0.98,0.0,61.1,0.0,,33.3,,26.3,17.6,0.0,28.6
886915,Ramiro González,Everton de Viña del Mar,4,280,0,0,1,0,2,0,0,164,125,105,21,11,0,0,0,0,1,25,1,3,4,14,7,8,5,1,0,0,0,0.0,0.0,0.0,0.32,0.64,0.0,0.0,0.32,8.04,4.5,0.0,0.32,0.0,84.0,52.4,,,33.3,46.7,33.3,0.0,0.0
886912,Benjamín Berríos,Everton de Viña del Mar,7,626,0,0,1,0,6,0,0,463,331,277,29,15,14,3,12,5,9,19,4,5,6,41,23,26,5,5,7,0,0,0.0,0.0,0.0,0.14,0.86,0.0,2.01,1.29,2.73,5.89,0.0,0.72,1.01,83.7,51.7,21.4,41.7,80.0,46.9,18.8,0.0,0.0
927110,Alexander Pastene,Unión La Calera,1,90,0,0,1,0,0,0,0,59,39,31,2,0,2,0,0,0,2,4,1,1,3,3,5,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,79.5,0.0,0.0,,100.0,83.3,75.0,0.0,0.0
925598,Jorge Pinos,Cobresal,6,540,0,0,0,0,0,0,0,204,137,93,95,51,0,0,1,1,0,7,0,0,2,51,3,0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,8.5,3.67,0.0,0.0,67.9,53.7,,100.0,,100.0,100.0,,
924858,Javier Méndez,Colo-Colo,3,25,0,0,0,0,0,0,0,11,4,3,2,1,0,0,1,1,1,3,0,0,0,0,1,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,10.8,0.0,0.0,3.6,0.0,75.0,50.0,,100.0,,20.0,0.0,,
924505,Eryin Sanhueza,Deportes La Serena,1,56,0,0,0,0,0,0,0,37,26,15,17,6,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,20.89,4.82,0.0,0.0,57.7,35.3,,,,,,,
924468,Matías Cavalleri,Deportes Concepción,6,269,0,0,5,1,1,0,0,144,65,52,7,3,18,4,11,2,2,2,7,9,1,6,17,22,1,4,5,0,0,0.0,0.0,0.0,1.67,0.33,0.0,6.02,0.67,0.67,2.01,0.0,1.34,1.67,80.0,42.9,22.2,18.2,77.8,43.6,4.3,0.0,20.0
924180,Claudio González,Deportes Limache,4,360,0,0,0,0,0,0,0,125,97,73,39,16,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,2.0,0.0,0.0,75.3,41.0,,,,100.0,100.0,,
988146,Cristian Toro,Huachipato,3,148,0,0,0,0,1,0,0,103,68,54,13,6,2,0,0,0,1,17,2,3,2,7,6,11,1,5,1,0,0,0.0,0.0,0.0,0.0,0.61,0.0,1.22,0.61,10.34,4.26,0.0,3.04,0.61,79.4,46.2,0.0,,66.7,35.3,15.4,,
988143,Cristopher Barrera,Everton de Viña del Mar,4,171,0,0,0,0,2,0,0,101,71,58,5,2,3,0,2,0,1,2,2,4,0,9,4,6,0,5,0,0,0,0.0,0.0,0.0,0.0,1.05,0.0,1.58,0.53,1.05,4.74,0.0,2.63,0.0,81.7,40.0,0.0,0.0,50.0,40.0,0.0,,
986609,Jorge Espejo,Universidad de Concepción,9,661,0,0,7,1,5,0,1,352,186,148,24,12,23,6,15,9,9,8,6,8,2,34,27,31,0,4,8,2,0,0.0,0.0,0.0,0.95,0.68,0.0,3.13,1.23,1.09,4.63,0.0,0.54,1.09,79.6,50.0,26.1,60.0,75.0,46.6,6.1,0.0,14.3
986626,Jovany Campusano,Ñublense,10,886,0,0,3,1,6,0,0,554,321,244,45,12,41,11,5,2,8,29,15,24,10,43,43,38,2,12,7,0,0,0.0,0.0,0.0,0.3,0.61,0.0,4.16,0.81,2.95,4.37,0.0,1.22,0.71,76.0,26.7,26.8,40.0,62.5,53.1,20.8,0.0,33.3
1016643,Aaron Astudillo,Cobresal,9,691,0,0,2,0,5,0,0,477,307,274,20,12,27,5,11,6,6,17,11,16,3,36,30,39,2,13,5,0,0,0.0,0.0,0.0,0.26,0.65,0.0,3.52,0.78,2.21,4.69,0.0,1.69,0.65,89.3,60.0,18.5,54.5,68.8,43.5,7.1,0.0,0.0
986598,Joaquín Gutiérrez,Deportes La Serena,10,696,0,0,14,2,5,1,2,296,161,115,4,2,24,4,7,3,3,15,3,5,6,27,18,22,0,2,4,4,0,0.0,0.0,0.0,1.81,0.65,0.13,3.1,0.39,1.94,3.49,0.0,0.26,0.52,71.4,50.0,16.7,42.9,60.0,45.0,21.4,0.0,14.3
1015274,Joaquín Sosa,Colo-Colo,11,915,0,0,9,2,3,1,0,773,588,499,90,44,10,2,5,3,6,48,17,26,26,44,62,53,2,12,7,0,0,0.0,0.0,0.0,0.89,0.3,0.1,0.98,0.59,4.72,4.33,0.0,1.18,0.69,84.9,48.9,20.0,60.0,65.4,53.9,32.9,0.0,22.2
1014802,Rodrigo Sandoval,Cobresal,7,402,0,0,3,1,1,0,0,263,139,106,20,13,16,4,14,6,9,6,9,10,1,19,17,26,0,5,0,0,0,0.0,0.0,0.0,0.67,0.22,0.0,3.58,2.01,1.34,4.25,0.0,1.12,0.0,76.3,65.0,25.0,42.9,90.0,39.5,3.7,0.0,33.3
1014798,Luciano Arriagada,Huachipato,3,47,0,0,2,0,0,0,0,22,12,10,0,0,0,0,0,0,1,0,1,2,0,1,2,3,0,1,0,0,0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,1.91,0.0,1.91,0.0,1.91,0.0,83.3,,,,50.0,40.0,0.0,0.0,0.0
986548,Francisco Salinas,Coquimbo Unido,9,771,0,0,17,5,8,2,2,656,376,282,38,17,28,8,19,11,16,30,10,12,47,59,76,50,3,15,6,0,0,0.0,0.0,0.0,1.98,0.93,0.23,3.27,1.87,3.5,6.89,0.0,1.75,0.7,75.0,44.7,28.6,57.9,83.3,60.3,48.5,0.0,29.4
1014795,Jonathan Villagra,Colo-Colo,11,981,0,0,6,3,4,0,2,682,522,461,47,26,3,0,8,5,17,55,13,14,22,39,49,45,4,12,8,0,0,0.0,0.0,0.0,0.55,0.37,0.0,0.28,1.56,5.05,3.58,0.0,1.1,0.73,88.3,55.3,0.0,62.5,92.9,52.1,32.8,0.0,50.0
1002945,Nicolás Garrido,O'Higgins,7,630,0,0,3,0,1,0,0,426,320,267,64,30,0,0,1,0,7,66,5,10,24,16,35,17,4,3,1,0,0,0.0,0.0,0.0,0.43,0.14,0.0,0.0,1.0,9.43,2.29,0.0,0.43,0.14,83.4,46.9,,0.0,50.0,67.3,58.5,0.0,0.0
863129,Sebastián Valencia,Ñublense,8,644,0,0,0,0,1,0,0,448,304,236,73,30,5,2,0,0,10,53,8,10,13,27,26,15,1,8,3,0,0,0.0,0.0,0.0,0.0,0.14,0.0,0.7,1.4,7.41,3.77,0.0,1.12,0.42,77.6,41.1,40.0,,80.0,63.4,46.4,,
1002936,Cristian Riquelme,Colo-Colo,1,15,0,0,0,0,0,0,0,21,9,8,1,1,4,0,1,0,1,0,1,2,1,3,3,6,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,18.0,0.0,12.0,0.0,88.9,100.0,0.0,0.0,50.0,33.3,14.3,,
863124,Misael Llantén,Deportes Limache,10,333,0,0,2,2,4,0,0,205,157,134,11,5,1,0,3,0,3,4,4,9,2,9,13,23,2,5,2,0,0,0.0,0.0,0.0,0.54,1.08,0.0,0.27,0.81,1.08,2.43,0.0,1.35,0.54,85.4,45.5,0.0,0.0,44.4,36.1,8.0,0.0,100.0
861299,Carlo Villanueva,Unión La Calera,3,128,0,0,1,0,0,0,0,62,40,30,3,1,2,0,3,0,0,0,1,3,2,6,7,7,0,2,2,0,0,0.0,0.0,0.0,0.7,0.0,0.0,1.41,0.0,0.0,4.22,0.0,1.41,1.41,75.0,33.3,0.0,0.0,33.3,50.0,22.2,0.0,0.0
892450,Alan Robledo,O'Higgins,5,450,0,0,2,0,0,0,0,231,174,138,29,10,0,0,0,0,7,30,3,4,8,13,14,10,3,3,2,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.4,6.0,2.6,0.0,0.6,0.4,79.3,34.5,,,75.0,58.3,44.4,0.0,0.0
1015675,Pablo Calderón,Ñublense,4,298,0,0,5,1,0,0,0,181,126,104,21,8,1,0,0,0,3,20,5,6,9,6,20,21,0,14,5,0,0,0.0,0.0,0.0,1.51,0.0,0.0,0.3,0.91,6.04,1.81,0.0,4.23,1.51,82.5,38.1,0.0,,83.3,48.8,30.0,0.0,20.0
889519,Franco Bechtholdt,Cobresal,10,855,0,0,2,0,0,0,0,453,312,262,58,30,0,0,1,0,15,61,14,21,22,26,44,44,5,17,1,0,0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,1.58,6.42,2.74,0.0,1.79,0.11,84.0,51.7,,0.0,66.7,50.0,33.3,0.0,0.0
1002931,Bruno Gutiérrez,Deportes La Serena,11,849,0,0,3,0,3,1,0,444,203,154,31,10,8,2,4,2,8,37,14,23,5,28,50,19,3,3,20,0,0,0.0,0.0,0.0,0.32,0.32,0.11,0.85,0.85,3.92,2.97,0.0,0.32,2.12,75.9,32.3,25.0,50.0,60.9,72.5,20.8,0.0,0.0
995285,Alejandro Santander,Cobresal,5,450,0,0,0,0,0,0,0,187,113,69,74,31,0,0,0,0,0,5,0,0,4,63,5,0,0,0,1,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.6,2.6,0.0,0.2,61.1,41.9,,,,100.0,100.0,,
1002740,Santiago Silva Azambuja,Universidad de Concepción,8,720,0,0,0,0,1,1,0,296,205,144,96,36,0,0,2,1,0,10,0,0,0,85,1,1,0,0,0,0,30,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,1.25,10.62,3.75,0.0,0.0,70.2,37.5,,50.0,,50.0,0.0,,
1087387,Marcelo Morales,Universidad de Chile,7,524,0,0,7,2,13,1,0,373,195,141,39,12,38,11,11,6,10,15,6,14,5,30,33,29,2,9,8,0,0,0.0,0.0,0.0,1.2,2.23,0.17,6.53,1.72,2.58,5.15,0.0,1.55,1.37,72.3,30.8,28.9,54.5,42.9,53.2,14.7,0.0,28.6
1064150,Nicolás Meza,Palestino,9,373,0,0,4,0,3,0,0,226,173,157,25,20,3,0,2,1,4,14,2,7,1,18,10,14,3,5,1,0,0,0.0,0.0,0.0,0.97,0.72,0.0,0.72,0.97,3.38,4.34,0.0,1.21,0.24,90.8,80.0,0.0,50.0,28.6,41.7,6.7,0.0,0.0
1022801,Mauricio Vera,Deportes Concepción,2,162,0,0,3,0,0,0,0,98,74,66,8,3,0,0,0,0,3,3,4,6,3,6,11,4,0,1,2,0,0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,1.67,1.67,3.33,0.0,0.56,1.11,89.2,37.5,,,66.7,73.3,42.9,0.0,0.0
1089454,Francis Mac Allister,Deportes La Serena,10,788,0,0,6,0,2,0,0,506,377,312,58,31,3,0,5,5,14,21,16,31,10,30,48,39,5,9,2,0,0,0.0,0.0,0.0,0.69,0.23,0.0,0.34,1.6,2.4,3.43,0.0,1.03,0.23,82.8,53.4,0.0,100.0,51.6,55.2,20.4,0.0,0.0
1022259,Jeyson Rojas,Colo-Colo,10,834,0,0,9,1,8,1,1,559,318,255,37,14,38,9,12,3,7,26,12,20,13,33,42,39,2,5,6,4,0,0.0,0.0,0.0,0.97,0.86,0.11,4.1,0.76,2.81,3.56,0.0,0.54,0.65,80.2,37.8,23.7,25.0,60.0,51.9,25.0,0.0,11.1
832663,Christian Moreno,Cobresal,8,675,0,0,3,0,1,0,0,327,212,178,29,8,0,0,2,1,4,56,10,14,12,23,29,16,8,5,2,0,0,0.0,0.0,0.0,0.4,0.13,0.0,0.0,0.53,7.47,3.07,0.0,0.67,0.27,84.0,27.6,,50.0,71.4,64.4,42.9,0.0,0.0
830940,Nicolás Araya,Deportes Concepción,4,360,0,0,0,0,1,0,0,142,94,69,36,11,0,0,0,0,0,3,1,1,1,42,3,0,0,0,1,0,9,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,10.5,2.25,0.0,0.25,73.4,30.6,,,100.0,100.0,100.0,,
831242,Omar Carabalí,O'Higgins,10,900,0,0,0,0,1,0,0,414,310,228,139,59,0,0,0,0,0,5,0,0,1,99,5,0,0,0,4,0,28,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,9.9,2.8,0.0,0.4,73.5,42.4,,,,100.0,100.0,,
829288,Salvador Cordero,Coquimbo Unido,7,310,0,0,6,1,1,0,1,215,149,116,13,4,2,0,7,1,5,5,10,12,4,21,21,16,0,3,4,0,0,0.0,0.0,0.0,1.74,0.29,0.0,0.58,1.45,1.45,6.1,0.0,0.87,1.16,77.9,30.8,0.0,14.3,83.3,56.8,20.0,0.0,16.7
883483,Moisés González,Universidad de Concepción,4,200,0,0,2,0,0,0,1,120,80,65,12,7,1,1,0,0,0,9,2,4,3,11,8,9,1,2,1,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.45,0.0,4.05,4.95,0.0,0.9,0.45,81.2,58.3,100.0,,50.0,47.1,25.0,0.0,0.0
36995,Rafael Caroca,Huachipato,11,990,0,0,5,3,2,0,2,573,414,380,28,19,0,0,0,0,15,77,6,12,42,38,60,43,7,7,6,1,0,0.0,0.0,0.0,0.45,0.18,0.0,0.0,1.36,7.0,3.45,0.0,0.64,0.55,91.8,67.9,,,50.0,58.3,49.4,0.0,60.0
22975,Gary Medel,Universidad Católica,7,629,0,0,0,0,3,0,0,466,408,377,39,26,1,0,1,1,8,9,9,13,3,38,27,11,2,5,10,0,0,0.0,0.0,0.0,0.0,0.43,0.0,0.14,1.14,1.29,5.44,0.0,0.72,1.43,92.4,66.7,0.0,100.0,69.2,71.1,21.4,,
875564,Augusto Aguirre,Deportes Limache,11,990,0,0,9,1,2,0,1,592,449,371,85,30,4,1,3,1,15,50,7,10,4,44,20,17,7,4,5,0,0,0.0,0.0,0.0,0.82,0.18,0.0,0.36,1.36,4.55,4.0,0.0,0.36,0.45,82.6,35.3,25.0,33.3,70.0,54.1,19.0,0.0,11.1
877098,Danilo Catalán,Deportes Limache,2,10,0,0,1,0,0,0,0,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,100.0,,,,,,,0.0,0.0
1019924,Elvis Hernández,Coquimbo Unido,3,221,0,0,1,0,0,0,0,110,79,62,13,5,0,0,0,0,4,15,3,3,5,10,9,4,0,2,1,0,0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.63,6.11,4.07,0.0,0.81,0.41,78.5,38.5,,,100.0,69.2,55.6,0.0,0.0
874123,Matías Bórquez,Deportes Limache,7,630,0,0,0,0,0,0,0,244,192,125,122,55,0,0,0,0,0,4,0,0,3,63,3,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,9.0,2.71,0.0,0.0,65.1,45.1,,,,100.0,100.0,,
1016766,Alfred Canales,Universidad Católica,4,58,0,0,3,1,0,0,1,79,58,47,7,3,1,0,1,1,0,2,0,1,3,7,5,6,0,1,0,0,0,0.0,0.0,0.0,4.66,0.0,0.0,1.55,0.0,3.1,10.86,0.0,1.55,0.0,81.0,42.9,0.0,100.0,0.0,45.5,33.3,0.0,33.3
1016653,Vicente Bernedo,Universidad Católica,11,990,0,0,0,0,0,0,0,435,333,255,132,61,0,0,0,0,0,7,1,1,4,105,7,0,0,0,3,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,9.55,2.45,0.0,0.27,76.6,46.2,,,100.0,100.0,100.0,,
1119737,Gonzalo Flores,Coquimbo Unido,1,90,0,0,0,0,0,0,0,46,32,18,28,14,0,0,0,0,0,1,0,1,0,17,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,56.2,50.0,,,0.0,100.0,,,
872138,Andrés Zanini,Deportes La Serena,7,561,0,0,0,0,1,0,0,372,257,185,56,17,0,0,2,1,17,47,10,14,35,21,53,27,4,9,4,0,0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,2.73,7.54,3.37,0.0,1.44,0.64,72.0,30.4,,50.0,71.4,66.2,56.5,,
1108549,Claudio Torres,Huachipato,5,139,0,0,3,0,2,0,1,86,45,26,4,1,4,1,6,4,0,1,2,6,5,4,16,7,0,2,1,1,0,0.0,0.0,0.0,1.94,1.29,0.0,2.59,0.0,0.65,2.59,0.0,1.29,0.65,57.8,25.0,25.0,66.7,33.3,69.6,41.7,0.0,0.0
818874,Fernando de Paul,Colo-Colo,9,790,0,0,0,0,0,0,0,303,226,157,108,43,0,0,0,0,0,5,0,0,2,72,3,1,0,0,1,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,8.2,1.48,0.0,0.11,69.5,39.8,,,,75.0,66.7,,
818693,Bernardo Cerezo,Universidad Católica,5,217,0,0,1,0,7,0,0,160,98,78,21,9,15,5,3,0,2,5,1,2,2,7,7,12,0,1,3,0,0,0.0,0.0,0.0,0.41,2.9,0.0,6.22,0.83,2.07,2.9,0.0,0.41,1.24,79.6,42.9,33.3,0.0,50.0,36.8,14.3,0.0,0.0
805305,José Bizama,Palestino,5,400,0,0,0,0,0,0,0,239,185,164,11,7,1,0,0,0,3,31,5,7,12,13,22,16,3,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.68,6.98,2.92,0.0,1.58,0.68,88.6,63.6,0.0,,71.4,57.9,42.9,,
846140,Felipe Villagrán,Everton de Viña del Mar,1,15,0,0,1,0,0,0,0,7,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0
844224,Tomás Alarcón,Colo-Colo,10,811,0,0,7,2,22,2,0,743,587,497,77,43,49,16,8,4,12,13,7,11,10,47,30,40,3,14,5,0,0,0.0,0.0,0.0,0.78,2.44,0.22,5.44,1.33,1.44,5.22,0.0,1.55,0.55,84.7,55.8,32.7,50.0,63.6,42.9,20.0,0.0,28.6
844183,Juan Leiva,O'Higgins,10,757,0,0,8,4,4,0,1,505,416,366,27,14,7,0,8,4,4,3,11,16,4,47,26,26,1,4,2,0,0,0.0,0.0,0.0,0.95,0.48,0.0,0.83,0.48,0.36,5.59,0.0,0.48,0.24,88.0,51.9,0.0,50.0,68.8,50.0,13.3,0.0,50.0
1017169,Javier Saldías,Unión La Calera,4,130,0,0,0,0,1,0,0,94,56,38,12,6,5,2,1,1,2,4,5,7,3,4,11,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.69,0.0,3.46,1.38,2.77,2.77,0.0,0.0,0.0,67.9,50.0,40.0,100.0,71.4,64.7,33.3,,
1106831,José Ignacio Castro,Huachipato,3,76,0,0,3,2,1,1,0,60,24,20,2,1,2,0,2,2,0,3,0,2,0,3,6,7,0,0,2,0,0,0.0,0.0,0.0,3.55,1.18,1.18,2.37,0.0,3.55,3.55,0.0,0.0,2.37,83.3,50.0,0.0,100.0,0.0,46.2,0.0,0.0,66.7
1106822,Bastián Ubal,Universidad de Concepción,2,38,0,0,0,0,1,0,0,23,16,10,5,1,0,0,0,0,2,1,2,2,1,4,3,2,0,1,0,0,0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,4.74,2.37,9.47,0.0,2.37,0.0,62.5,20.0,,,100.0,60.0,33.3,,
1177673,Kevin Altez,Huachipato,8,226,0,0,8,3,4,0,1,139,76,69,6,5,3,1,11,1,3,1,2,5,2,12,11,30,0,6,3,0,0,0.0,0.0,0.0,3.19,1.59,0.0,1.19,1.19,0.4,4.78,0.0,2.39,1.19,90.8,83.3,33.3,9.1,40.0,26.8,6.2,0.0,37.5
1177235,Daniel Piña,Audax Italiano,11,990,0,0,5,0,4,0,0,701,515,448,80,46,10,2,2,2,9,55,11,13,19,53,41,29,6,9,8,0,0,0.0,0.0,0.0,0.45,0.36,0.0,0.91,0.82,5.0,4.82,0.0,0.82,0.73,87.0,57.5,20.0,100.0,84.6,58.6,39.6,0.0,0.0
