player_id,player,team,rival,match_id,date,venue,minutes,gf_on,ga_on,pm
1482432,Diego Vargas,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,71.0,0,0,0
589542,Israel Poblete,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,90.0,0,0,0
906105,Maximiliano Guerrero,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,90.0,0,0,0
925337,Javier Altamirano,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,90.0,0,0,0
1388813,Agustín Arce,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,71.0,0,0,0
1002939,Lucas Assadi,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,62.0,0,0,0
359024,Juan Martín Lucero,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,62.0,0,0,0
2057322,Vicente Ramírez,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,28.0,0,0,0
1482412,Ignacio Vásquez,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,28.0,0,0,0
2184978,Lucas Barrera,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,19.0,0,0,0
1138070,Felipe Salomoni,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,19.0,0,0,0
889500,Nicolás Fernández,Universidad de Chile,Everton de Viña del Mar,15353020,2026-04-18,Away,2.0,0,0,0
830940,Nicolás Araya,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,90.0,3,3,0
988763,Norman Rodríguez,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,90.0,3,3,0
22973,Cristián Suárez,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,55.0,2,3,-1
553508,Fausto Grillo,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,46.0,1,3,-2
973523,Diego Carrasco,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,90.0,3,3,0
1197454,Yonathan Rodríguez,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,46.0,1,3,-2
177813,Misael Dávila,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,90.0,3,3,0
986422,Aldrix Jara,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,90.0,3,3,0
28242,Joaquín Larrivey,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,90.0,3,3,0
1482371,Bastián Escobar,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,46.0,1,3,-2
906106,Ignacio Mesías,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,76.0,3,3,0
819072,Jorge Henríquez,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,44.0,2,0,2
312318,Brayan Véjar,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,44.0,2,0,2
991004,Mario Sandoval,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,44.0,2,0,2
790010,Leonardo Valencia,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,35.0,1,0,1
1482455,Leenhan Romero,Deportes Concepción,Deportes La Serena,15353021,2026-04-19,Home,14.0,0,0,0
789923,Federico Lanzillotta,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
1002931,Bruno Gutiérrez,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
872138,Andrés Zanini,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
799653,Rafael Delgado,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
1384819,Yahir Salazar,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
844271,Sebastián Díaz,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,70.0,3,3,0
1089454,Francis Mac Allister,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
986598,Joaquín Gutiérrez,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
1063335,Felipe Chamorro,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
805095,Jeisson Vargas,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,90.0,3,3,0
582220,Nicolás Stefanelli,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,75.0,3,3,0
874589,Matías Marín,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,20.0,0,0,0
147570,Diego Rubio,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,15.0,0,0,0
1502658,Fernando Dinamarca,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,0.0,0,0,0
1875021,Bastián Contreras,Deportes La Serena,Deportes Concepción,15353021,2026-04-19,Away,0.0,0,0,0
1016653,Vicente Bernedo,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
2058867,Sebastián Arancibia,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
819088,Branco Ampuero,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
896624,Juan Ignacio Díaz,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
117430,Eugenio Mena,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
819115,Jhojan Valencia,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
995388,Clemente Montes,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
973560,Matías Palavecino,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,81.0,1,1,0
284729,Fernando Zuqui,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
932866,Justo Giani,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,90.0,1,2,-1
828952,Fernando Zampedri,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,81.0,1,1,0
1409361,Juan Francisco Rossel,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,9.0,0,1,-1
588796,Jimmy Martínez,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,9.0,0,1,-1
2121648,Martín Gómez,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,0.0,0,0,0
1016766,Alfred Canales,Universidad Católica,Unión La Calera,15353022,2026-04-21,Home,0.0,0,0,0
333465,Nicolás Avellaneda,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
889511,Christopher Díaz,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
1108449,Rodrigo Caseres,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
1125257,Nicolás Palma,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
1111544,Daniel Gutiérrez,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
787710,Kevin Méndez,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
965967,Juan Manuel Requena,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
1190022,Joaquín Soto,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,72.0,1,1,0
951277,Bayron Oyarzo,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,88.0,2,1,1
936901,Sebastián Sáez,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,90.0,2,1,1
924528,Matías Campos López,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,64.0,1,1,0
1523685,Francisco Jose Pozzo,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,26.0,1,0,1
819005,Cristián Gutiérrez,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,18.0,1,0,1
822449,Camilo Moya,Unión La Calera,Universidad Católica,15353022,2026-04-21,Away,2.0,0,0,0
1482395,Christian Bravo,Huachipato,Audax Italiano,15353023,2026-04-20,Home,90.0,2,2,0
1117091,Nelson Guillermo Guaiquil,Huachipato,Audax Italiano,15353023,2026-04-20,Home,85.0,2,2,0
36995,Rafael Caroca,Huachipato,Audax Italiano,15353023,2026-04-20,Home,90.0,2,2,0
247055,Nicolás Vargas,Huachipato,Audax Italiano,15353023,2026-04-20,Home,90.0,2,2,0
1482399,Lucas Velásquez,Huachipato,Audax Italiano,15353023,2026-04-20,Home,81.0,2,2,0
1381958,Santiago Silva,Huachipato,Audax Italiano,15353023,2026-04-20,Home,90.0,2,2,0
249373,Claudio Sepúlveda,Huachipato,Audax Italiano,15353023,2026-04-20,Home,53.0,0,1,-1
1484208,Juan Figueroa,Huachipato,Audax Italiano,15353023,2026-04-20,Home,53.0,0,1,-1
940483,Maximiliano Rodríguez,Huachipato,Audax Italiano,15353023,2026-04-20,Home,81.0,2,2,0
851968,Cris Martínez,Huachipato,Audax Italiano,15353023,2026-04-20,Home,90.0,2,2,0
323439,Lionel Altamirano,Huachipato,Audax Italiano,15353023,2026-04-20,Home,90.0,2,2,0
845174,Mario Briceño,Huachipato,Audax Italiano,15353023,2026-04-20,Home,37.0,2,1,1
1017455,Ezequiel Cañete,Huachipato,Audax Italiano,15353023,2026-04-20,Home,37.0,2,1,1
988078,Harold Antiñirre,Huachipato,Audax Italiano,15353023,2026-04-20,Home,9.0,0,0,0
1108721,Maicol León,Huachipato,Audax Italiano,15353023,2026-04-20,Home,9.0,0,0,0
1177673,Kevin Altez,Huachipato,Audax Italiano,15353023,2026-04-20,Home,5.0,0,0,0
975882,Tomás Ahumada,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
906112,Oliver Rojas,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
895340,Marcelo Ortíz,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
1177235,Daniel Piña,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
986532,Federico Mateos,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
804983,Raimundo Rebolledo,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
2456839,Vicente Zenteno,Audax Italiano,Huachipato,15353023,2026-04-20,Away,85.0,2,2,0
912067,Michael Vadulli,Audax Italiano,Huachipato,15353023,2026-04-20,Away,85.0,2,2,0
1177236,Esteban Matus,Audax Italiano,Huachipato,15353023,2026-04-20,Away,90.0,2,2,0
859990,Franco Troyansky,Audax Italiano,Huachipato,15353023,2026-04-20,Away,77.0,2,2,0
1485094,Giovani Chiaverano,Audax Italiano,Huachipato,15353023,2026-04-20,Away,77.0,2,2,0
997539,Rodrigo Cabral,Audax Italiano,Huachipato,15353023,2026-04-20,Away,13.0,0,0,0
1114520,Paolo Guajardo,Audax Italiano,Huachipato,15353023,2026-04-20,Away,13.0,0,0,0
875274,Diego Coelho,Audax Italiano,Huachipato,15353023,2026-04-20,Away,5.0,0,0,0
2456836,Joel Ahumada,Audax Italiano,Huachipato,15353023,2026-04-20,Away,5.0,0,0,0
1473443,Diego Monreal,Audax Italiano,Huachipato,15353023,2026-04-20,Away,0.0,0,0,0
818874,Fernando de Paul,Colo-Colo,Palestino,15353024,2026-04-19,Home,70.0,0,1,-1
1014795,Jonathan Villagra,Colo-Colo,Palestino,15353024,2026-04-19,Home,90.0,0,1,-1
18342,Arturo Vidal,Colo-Colo,Palestino,15353024,2026-04-19,Home,63.0,0,1,-1
1015274,Joaquín Sosa,Colo-Colo,Palestino,15353024,2026-04-19,Home,70.0,0,1,-1
1022259,Jeyson Rojas,Colo-Colo,Palestino,15353024,2026-04-19,Home,90.0,0,1,-1
889502,Álvaro Madrid,Colo-Colo,Palestino,15353024,2026-04-19,Home,90.0,0,1,-1
870020,Víctor Felipe Méndez,Colo-Colo,Palestino,15353024,2026-04-19,Home,90.0,0,1,-1
1176822,Diego Ulloa,Colo-Colo,Palestino,15353024,2026-04-19,Home,90.0,0,1,-1
1601711,Leandro Hernández,Colo-Colo,Palestino,15353024,2026-04-19,Home,46.0,0,1,-1
792585,Maximiliano Romero,Colo-Colo,Palestino,15353024,2026-04-19,Home,46.0,0,1,-1
1199243,Lautaro Pastrán,Colo-Colo,Palestino,15353024,2026-04-19,Home,90.0,0,1,-1
340455,Claudio Aquino,Colo-Colo,Palestino,15353024,2026-04-19,Home,44.0,0,0,0
581780,Javier Correa,Colo-Colo,Palestino,15353024,2026-04-19,Home,44.0,0,0,0
1482420,Francisco Marchant,Colo-Colo,Palestino,15353024,2026-04-19,Home,27.0,0,0,0
1980388,Gabriel Maureira,Colo-Colo,Palestino,15353024,2026-04-19,Home,20.0,0,0,0
973993,Erick Wiemberg,Colo-Colo,Palestino,15353024,2026-04-19,Home,20.0,0,0,0
842274,Sebastián Pérez,Palestino,Colo-Colo,15353024,2026-04-19,Away,90.0,1,0,1
1797934,Ian Garguez,Palestino,Colo-Colo,15353024,2026-04-19,Away,90.0,1,0,1
1464931,Vicente Espinoza,Palestino,Colo-Colo,15353024,2026-04-19,Away,90.0,1,0,1
105971,Enzo Roco,Palestino,Colo-Colo,15353024,2026-04-19,Away,83.0,1,0,1
339711,Dilan Zúñiga,Palestino,Colo-Colo,15353024,2026-04-19,Away,90.0,1,0,1
1017320,Jason León,Palestino,Colo-Colo,15353024,2026-04-19,Away,69.0,1,0,1
1797930,Francisco Montes,Palestino,Colo-Colo,15353024,2026-04-19,Away,90.0,1,0,1
1064150,Nicolás Meza,Palestino,Colo-Colo,15353024,2026-04-19,Away,85.0,1,0,1
116096,Sebastián Gallegos,Palestino,Colo-Colo,15353024,2026-04-19,Away,90.0,1,0,1
931341,César Munder,Palestino,Colo-Colo,15353024,2026-04-19,Away,69.0,1,0,1
805150,Ronnie Fernández,Palestino,Colo-Colo,15353024,2026-04-19,Away,69.0,1,0,1
1386875,Dilan Salgado,Palestino,Colo-Colo,15353024,2026-04-19,Away,21.0,0,0,0
1125923,Gonzalo Tapia,Palestino,Colo-Colo,15353024,2026-04-19,Away,21.0,0,0,0
1464930,Martín Araya,Palestino,Colo-Colo,15353024,2026-04-19,Away,21.0,0,0,0
33943,Fernando Meza,Palestino,Colo-Colo,15353024,2026-04-19,Away,7.0,0,0,0
334027,Julián Fernández,Palestino,Colo-Colo,15353024,2026-04-19,Away,5.0,0,0,0
925598,Jorge Pinos,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
818865,Guillermo Pacheco,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
889519,Franco Bechtholdt,Cobresal,O'Higgins,15353025,2026-04-19,Home,46.0,1,0,1
832663,Christian Moreno,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
987924,Antonio Castillo,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
1016643,Aaron Astudillo,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
385990,Juan Fuentes,Cobresal,O'Higgins,15353025,2026-04-19,Home,46.0,1,0,1
1021117,César Yanis,Cobresal,O'Higgins,15353025,2026-04-19,Home,46.0,1,0,1
790000,Bryan Carvallo,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
974736,Julián Brea,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
937101,Steffan Pino,Cobresal,O'Higgins,15353025,2026-04-19,Home,90.0,2,3,-1
962847,Esteban Valencia,Cobresal,O'Higgins,15353025,2026-04-19,Home,44.0,1,3,-2
986622,José Tiznado,Cobresal,O'Higgins,15353025,2026-04-19,Home,44.0,1,3,-2
1411683,Renato Huerta,Cobresal,O'Higgins,15353025,2026-04-19,Home,44.0,1,3,-2
831242,Omar Carabalí,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
1482408,Felipe Faúndez,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
1002945,Nicolás Garrido,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
2038201,José Movillo,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
975291,Leandro Díaz,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
1177211,Felipe Ogaz,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
844183,Juan Leiva,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
983528,Francisco González,O'Higgins,Cobresal,15353025,2026-04-19,Away,85.0,3,2,1
126376,Bryan Rabello,O'Higgins,Cobresal,15353025,2026-04-19,Away,70.0,1,2,-1
789677,Martín Sarrafiore,O'Higgins,Cobresal,15353025,2026-04-19,Away,70.0,1,2,-1
849177,Arnaldo Castillo,O'Higgins,Cobresal,15353025,2026-04-19,Away,90.0,3,2,1
923802,Thiago Vecino,O'Higgins,Cobresal,15353025,2026-04-19,Away,20.0,2,0,2
1411686,Martín Maturana,O'Higgins,Cobresal,15353025,2026-04-19,Away,20.0,2,0,2
1482396,Cristian Morales,O'Higgins,Cobresal,15353025,2026-04-19,Away,5.0,0,0,0
985004,Benjamín Rojas,O'Higgins,Cobresal,15353025,2026-04-19,Away,0.0,0,0,0
386218,Diego Sánchez,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,90.0,1,1,0
986548,Francisco Salinas,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,90.0,1,1,0
986451,Benjamín Gazzolo,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,90.0,1,1,0
889498,Manuel Fernández,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,90.0,1,1,0
974008,Sebastián Cabrera,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,82.0,1,1,0
974009,Sebastián Galani,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,90.0,1,1,0
829288,Salvador Cordero,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,90.0,1,1,0
852143,Luis Riveros,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,72.0,1,1,0
376740,Guido Vadalá,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,60.0,1,0,1
1834686,Martín Mundaca,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,60.0,1,0,1
1643443,Nicolás Johansen,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,59.0,1,0,1
39244,Lucas Pratto,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,31.0,0,1,-1
1125880,Benjamín Chandía,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,30.0,0,1,-1
1108027,Alejandro Azócar,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,30.0,0,1,-1
981333,Dylan Glaby,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,18.0,0,0,0
973986,Cristián Zavala,Coquimbo Unido,Ñublense,15353026,2026-04-19,Home,8.0,0,0,0
47441,Nicola Pérez,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,90.0,1,1,0
1125913,Diego Sanhueza,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,82.0,1,1,0
333405,Felipe Campos,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,90.0,1,1,0
819075,Osvaldo Bosso,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,90.0,1,1,0
863129,Sebastián Valencia,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,90.0,1,1,0
986626,Jovany Campusano,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,90.0,1,1,0
986676,Matías Plaza,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,64.0,0,1,-1
312376,Lorenzo Reyes,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,90.0,1,1,0
951278,Manuel Rivera,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,64.0,0,1,-1
761426,Ignacio Jeraldino,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,64.0,0,1,-1
1503119,Giovanny Avalos,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,46.0,0,1,-1
1518443,Franco Rami,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,44.0,1,0,1
1118269,Ignacio Tapia,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,26.0,1,0,1
962130,Fernando Ovelar,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,26.0,1,0,1
973992,Diego Céspedes,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,26.0,1,0,1
1197415,Alex Valdés,Ñublense,Coquimbo Unido,15353026,2026-04-19,Away,8.0,0,0,0
924180,Claudio González,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,90.0,3,0,3
980882,Yerko González,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,90.0,3,0,3
875564,Augusto Aguirre,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,90.0,3,0,3
33829,Alfonso Parot,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,90.0,3,0,3
1197239,Marcelo Flores,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,90.0,3,0,3
863124,Misael Llantén,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,74.0,2,0,2
874853,Ramón Martínez,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,90.0,3,0,3
818816,Jean Meneses,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,87.0,3,0,3
1801194,Vicente Álvarez,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,46.0,1,0,1
988084,Gonzalo Sosa,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,74.0,2,0,2
925992,Daniel Castro,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,87.0,3,0,3
247073,César Fuentes,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,44.0,2,0,2
871813,Marcos Arturia,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,16.0,1,0,1
1644853,Flavio Moya,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,16.0,1,0,1
986599,Joaquín Montecinos,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,3.0,0,0,0
2116602,Facundo Marín,Deportes Limache,Universidad de Concepción,15353027,2026-04-18,Home,3.0,0,0,0
978979,José Sanhueza,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
986609,Jorge Espejo,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
2199269,Benjamín Sáez,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,77.0,0,2,-2
47037,Osvaldo González,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
1482287,David Retamal,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
906102,Yerco Oyanedel,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
896753,Facundo Mater,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
939997,Cristhofer Mesías,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,77.0,0,2,-2
965775,Agustín Urzi,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,77.0,0,2,-2
1106828,Jeison Fuentealba,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,77.0,0,2,-2
159931,Cecilio Waterman,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,90.0,0,3,-3
986462,Bryan Ogaz,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,13.0,0,1,-1
1125882,Harol Salgado,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,13.0,0,1,-1
965719,Ariel Uribe,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,13.0,0,1,-1
906108,Antonio Díaz,Universidad de Concepción,Deportes Limache,15353027,2026-04-18,Away,13.0,0,1,-1
978979,José Sanhueza,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
986609,Jorge Espejo,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
47037,Osvaldo González,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
1482287,David Retamal,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
906102,Yerco Oyanedel,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
986462,Bryan Ogaz,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,69.0,0,1,-1
965775,Agustín Urzi,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,69.0,0,1,-1
896753,Facundo Mater,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
1106828,Jeison Fuentealba,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
906108,Antonio Díaz,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,88.0,1,1,0
159931,Cecilio Waterman,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,90.0,1,1,0
1106822,Bastián Ubal,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,21.0,1,0,1
1836929,Luca Kmet,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,21.0,1,0,1
883483,Moisés González,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,2.0,0,0,0
965719,Ariel Uribe,Universidad de Concepción,Colo-Colo,15353028,2026-04-26,Home,0.0,0,0,0
1980388,Gabriel Maureira,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,90.0,1,1,0
1022259,Jeyson Rojas,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,90.0,1,1,0
1014795,Jonathan Villagra,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,81.0,1,1,0
1015274,Joaquín Sosa,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,90.0,1,1,0
1176822,Diego Ulloa,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,90.0,1,1,0
889502,Álvaro Madrid,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,90.0,1,1,0
844224,Tomás Alarcón,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,87.0,1,1,0
870020,Víctor Felipe Méndez,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,90.0,1,1,0
1482420,Francisco Marchant,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,73.0,1,0,1
792585,Maximiliano Romero,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,73.0,1,0,1
1199243,Lautaro Pastrán,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,87.0,1,1,0
581780,Javier Correa,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,17.0,0,1,-1
1601711,Leandro Hernández,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,17.0,0,1,-1
805170,Matías Fernández,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,9.0,0,0,0
1997136,Yastin Cuevas,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,3.0,0,0,0
340455,Claudio Aquino,Colo-Colo,Universidad de Concepción,15353028,2026-04-26,Away,3.0,0,0,0
805183,Gabriel Castellón,Universidad de Chile,Universidad Católica,15353029,2026-04-25,Home,90.0,1,0,1
818897,Fabián Hormazábal,Universidad de Chile,Universidad Católica,15353029,2026-04-25,Home,90.0,1,0,1
789979,Matías Zaldivia,Universidad de Chile,Universidad Católica,15353029,2026-04-25,Home,90.0,1,0,1
831012,Nicolás Ramírez,Universidad de Chile,Universidad Católica,15353029,2026-04-25,Home,90.0,1,0,1
