player_id,player,team,match_id,minutes,goals,assists,shots,sot,key_passes,big_chances_created,big_chances_missed,touches,passes,passes_acc,long_balls,long_balls_acc,crosses,crosses_acc,dribbles,dribbles_won,interceptions,clearances,tackles_won,tackles_total,aerial_won,ball_recovery,duel_won,duel_lost,blocked_shots,fouls,was_fouled,offsides,saves
39244,Lucas Pratto,Coquimbo Unido,15352952,26,0,0,0,0,0,0,0,13,9,5,1,0,0,0,0,0,0,1,1,1,3,1,4,2,0,1,0,0,0
842274,Sebastián Pérez,Palestino,15352953,90,0,0,0,0,0,0,0,43,32,14,26,8,0,0,0,0,0,2,0,0,0,13,1,0,0,0,1,0,2
1464931,Vicente Espinoza,Palestino,15352953,90,0,0,0,0,2,0,0,36,27,19,6,1,0,0,0,0,1,7,0,0,0,2,0,2,0,0,0,0,0
805305,José Bizama,Palestino,15352953,90,0,0,0,0,0,0,0,32,21,15,1,1,1,0,0,0,0,7,1,1,1,3,2,4,1,1,0,0,0
33943,Fernando Meza,Palestino,15352953,90,0,0,0,0,1,0,0,53,37,27,4,0,0,0,1,0,2,9,1,1,3,2,4,4,1,1,0,0,0
334027,Julián Fernández,Palestino,15352953,61,0,0,0,0,0,0,0,55,36,29,6,2,3,0,2,0,1,0,3,4,1,4,7,6,0,1,2,0,0
1797934,Ian Garguez,Palestino,15352953,89,0,0,0,0,0,0,0,40,21,16,3,2,2,0,0,0,0,1,2,2,2,4,4,3,0,1,0,0,0
116096,Sebastián Gallegos,Palestino,15352953,89,0,0,3,2,0,0,0,54,33,27,4,2,2,1,0,0,1,4,2,4,1,5,6,1,0,0,1,0,0
1017320,Jason León,Palestino,15352953,74,0,0,1,1,0,0,0,58,36,29,7,1,4,1,2,0,2,0,0,2,0,7,2,6,0,2,0,0,0
339711,Dilan Zúñiga,Palestino,15352953,90,0,0,0,0,0,0,0,66,42,28,6,3,2,0,2,1,0,3,1,1,3,1,6,1,0,0,1,0,0
1125923,Gonzalo Tapia,Palestino,15352953,74,0,0,1,0,2,1,0,33,24,14,1,0,0,0,0,0,0,2,1,1,2,4,5,6,0,1,2,0,0
883928,Nelson Da Silva,Palestino,15352953,90,0,0,2,0,0,0,1,36,23,18,0,0,1,0,3,2,0,0,0,0,6,2,9,12,0,2,1,1,0
1064150,Nicolás Meza,Palestino,15352953,29,0,0,1,0,0,0,0,12,10,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
230054,Bryan Carrasco,Palestino,15352953,16,0,0,0,0,0,0,0,8,4,3,2,2,1,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0
819017,Jonathan Benítez,Palestino,15352953,16,0,0,0,0,1,0,0,13,5,5,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1116992,Antonio Ceza,Palestino,15352953,8,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
1797930,Francisco Montes,Palestino,15352953,8,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
805183,Gabriel Castellón,Universidad de Chile,15352953,90,0,0,0,0,0,0,0,37,26,19,11,4,0,0,0,0,0,2,0,0,2,14,2,1,0,0,0,0,3
831012,Nicolás Ramírez,Universidad de Chile,15352953,90,0,0,0,0,1,0,0,98,82,72,6,3,1,1,0,0,2,1,1,2,4,3,6,3,0,0,0,0,0
981341,Franco Calderón,Universidad de Chile,15352953,90,0,0,0,0,0,0,0,86,67,60,4,0,0,0,0,0,2,8,1,1,2,4,3,5,1,2,0,0,0
789979,Matías Zaldivia,Universidad de Chile,15352953,90,0,0,0,0,1,0,0,98,76,64,13,4,0,0,1,1,1,5,2,2,3,5,7,5,0,2,1,0,0
818897,Fabián Hormazábal,Universidad de Chile,15352953,85,0,0,0,0,1,1,0,67,36,26,3,0,5,1,1,1,4,1,1,1,2,2,5,3,0,2,1,0,0
18304,Charles Aránguiz,Universidad de Chile,15352953,90,0,0,0,0,0,0,0,103,86,69,5,1,3,1,2,0,1,1,1,3,2,9,6,5,0,1,1,0,0
589542,Israel Poblete,Universidad de Chile,15352953,85,0,0,0,0,0,0,0,70,54,44,1,0,2,0,1,0,0,2,0,0,1,3,4,7,0,2,3,0,0
1482432,Diego Vargas,Universidad de Chile,15352953,62,0,0,1,0,0,0,1,32,18,15,2,1,1,0,2,1,1,4,0,0,1,3,2,3,0,0,0,0,0
37006,Eduardo Vargas,Universidad de Chile,15352953,70,0,0,1,0,0,0,0,21,14,6,1,0,0,0,1,0,0,0,0,0,1,4,2,4,0,0,1,0,0
359024,Juan Martín Lucero,Universidad de Chile,15352953,90,0,0,1,1,1,1,1,34,24,16,2,0,0,0,0,0,0,1,2,2,2,5,5,4,0,1,1,0,0
1002939,Lucas Assadi,Universidad de Chile,15352953,90,0,0,1,1,2,1,0,47,31,26,2,0,1,1,6,4,1,0,0,0,0,1,5,4,0,0,1,0,0
1482412,Ignacio Vásquez,Universidad de Chile,15352953,28,0,0,1,0,0,0,0,15,6,4,0,0,3,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0
790149,Octavio Rivero,Universidad de Chile,15352953,20,0,0,3,1,0,0,1,12,8,6,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0
906105,Maximiliano Guerrero,Universidad de Chile,15352953,15,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925337,Javier Altamirano,Universidad de Chile,15352953,15,0,0,0,0,1,0,0,15,12,12,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
790001,Ignacio González,Everton de Viña del Mar,15352954,90,0,0,0,0,0,0,0,19,14,8,8,3,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,1
1216169,Vicente Vega,Everton de Viña del Mar,15352954,45,0,0,1,0,0,0,0,25,12,10,0,0,0,0,0,0,1,2,2,3,1,0,5,5,0,2,1,0,0
976168,Hugo Magallanes,Everton de Viña del Mar,15352954,90,0,0,1,0,1,0,0,57,45,28,11,2,0,0,0,0,3,4,0,0,8,5,10,3,0,1,2,0,0
339891,Diego Oyarzún,Everton de Viña del Mar,15352954,90,0,0,0,0,0,0,0,43,30,25,6,2,0,0,0,0,2,7,0,0,1,4,1,4,1,1,0,0,0
862702,Nicolás Baeza,Everton de Viña del Mar,15352954,45,0,0,0,0,0,0,0,36,20,13,2,1,1,0,1,1,0,1,1,1,1,2,4,3,0,0,1,0,0
886912,Benjamín Berríos,Everton de Viña del Mar,15352954,90,0,0,0,0,0,0,0,73,51,37,5,2,5,1,2,1,0,0,0,0,2,3,5,4,0,1,2,0,0
975053,Alan Medina,Everton de Viña del Mar,15352954,90,0,0,1,0,3,1,0,47,23,19,1,1,8,2,4,0,0,0,2,2,0,1,4,11,0,3,2,0,0
800239,Dieter Villalpando,Everton de Viña del Mar,15352954,56,0,0,1,0,1,0,0,40,23,17,2,0,1,0,2,2,1,0,0,0,0,7,3,3,1,0,1,0,0
1020255,Braian Martínez,Everton de Viña del Mar,15352954,56,0,0,1,0,1,0,0,36,20,13,1,1,4,1,1,1,0,0,1,1,1,0,5,6,0,1,2,2,0
1199239,Emiliano Ramos,Everton de Viña del Mar,15352954,90,0,0,1,1,2,0,0,34,10,8,1,1,8,3,2,0,0,1,0,1,1,2,3,8,0,1,1,0,0
956838,Julián Alfaro,Everton de Viña del Mar,15352954,80,0,0,5,1,0,0,0,45,26,21,3,0,3,0,4,1,0,0,1,1,0,3,3,11,0,2,1,0,0
1384618,Byron Navarro,Everton de Viña del Mar,15352954,45,0,0,1,0,0,0,0,25,12,7,3,2,2,0,0,0,2,1,1,1,1,2,2,3,0,1,0,0,0
951270,Joaquín Moya,Everton de Viña del Mar,15352954,45,0,0,0,0,0,0,0,35,30,22,7,2,0,0,0,0,1,2,0,0,2,6,2,2,0,1,0,0,0
2059827,Amaro Leon,Everton de Viña del Mar,15352954,34,0,0,2,0,0,0,0,14,10,7,1,1,1,0,1,0,0,0,0,0,0,1,0,4,0,2,0,0,0
129209,Cristian Palacios,Everton de Viña del Mar,15352954,34,0,0,1,0,0,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,2,0
988143,Cristopher Barrera,Everton de Viña del Mar,15352954,10,0,0,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
333465,Nicolás Avellaneda,Unión La Calera,15352954,90,0,0,0,0,0,0,0,46,41,27,26,12,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,2
889511,Christopher Díaz,Unión La Calera,15352954,90,0,0,1,0,0,0,0,48,27,19,3,0,1,0,0,0,0,6,0,1,5,3,6,1,0,0,0,0,0
1108449,Rodrigo Caseres,Unión La Calera,15352954,90,1,0,2,2,0,0,0,51,37,27,11,4,0,0,1,0,1,7,0,0,3,2,4,6,1,3,1,0,0
1125257,Nicolás Palma,Unión La Calera,15352954,90,0,0,0,0,0,0,0,54,42,33,6,3,0,0,0,0,0,8,0,0,3,2,5,0,1,0,2,0,0
1111544,Daniel Gutiérrez,Unión La Calera,15352954,90,0,0,1,0,0,0,0,55,23,15,4,1,0,0,2,0,1,0,4,4,3,4,7,5,2,2,0,1,0
787710,Kevin Méndez,Unión La Calera,15352954,90,0,1,1,0,4,0,0,60,23,13,2,2,8,4,5,3,0,2,4,4,2,8,12,6,0,2,3,0,0
965967,Juan Manuel Requena,Unión La Calera,15352954,90,0,0,0,0,0,0,0,58,40,31,4,4,0,0,2,2,2,2,1,1,6,2,11,6,2,3,3,0,0
1190022,Joaquín Soto,Unión La Calera,15352954,59,0,0,0,0,0,0,0,32,24,23,2,2,0,0,0,0,0,1,1,4,0,5,4,3,0,0,0,0,0
951277,Bayron Oyarzo,Unión La Calera,15352954,59,0,0,0,0,1,0,0,22,8,7,0,0,1,1,3,2,0,0,0,1,0,1,5,2,1,0,2,0,0
936901,Sebastián Sáez,Unión La Calera,15352954,85,0,0,1,0,0,0,0,40,28,12,8,3,0,0,1,1,0,1,1,2,4,3,7,4,0,1,1,0,0
1523685,Francisco Jose Pozzo,Unión La Calera,15352954,72,0,0,0,0,0,0,0,25,13,9,2,1,2,0,0,0,0,2,0,0,2,0,3,10,1,2,1,0,0
822444,Yerko Leiva,Unión La Calera,15352954,31,0,0,0,0,0,0,0,21,15,11,3,1,0,0,0,0,2,0,0,1,0,2,2,2,0,1,1,0,0
1403421,Axel Encinas,Unión La Calera,15352954,31,0,0,2,1,0,0,0,26,17,16,0,0,0,0,0,0,0,0,1,1,0,3,2,2,0,1,1,0,0
924528,Matías Campos López,Unión La Calera,15352954,18,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,1,0,0
822449,Camilo Moya,Unión La Calera,15352954,13,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
1016653,Vicente Bernedo,Universidad Católica,15352955,90,0,0,0,0,0,0,0,47,41,31,19,10,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,3
386220,Tomás Asta-Buruaga,Universidad Católica,15352955,90,0,0,0,0,2,1,0,47,24,18,3,0,5,3,1,1,0,2,3,3,1,5,6,3,2,2,1,0,0
819088,Branco Ampuero,Universidad Católica,15352955,90,0,0,0,0,0,0,0,52,37,36,7,6,0,0,0,0,1,11,0,0,4,4,4,3,1,0,0,0,0
896624,Juan Ignacio Díaz,Universidad Católica,15352955,90,0,0,0,0,0,0,0,60,46,39,9,5,0,0,0,0,1,9,0,0,4,4,4,2,0,0,0,0,0
117430,Eugenio Mena,Universidad Católica,15352955,45,0,0,0,0,1,0,0,39,20,18,1,0,2,0,2,2,0,3,0,2,1,3,5,4,0,1,0,0,0
22975,Gary Medel,Universidad Católica,15352955,89,0,0,0,0,0,0,0,42,37,35,5,4,0,0,0,0,1,1,1,1,0,5,2,3,0,2,1,0,0
324937,Cristián Cuevas,Universidad Católica,15352955,89,0,0,0,0,2,0,0,63,39,28,2,1,6,1,4,0,1,2,2,3,0,2,5,6,1,1,2,0,0
995388,Clemente Montes,Universidad Católica,15352955,73,0,0,2,1,0,0,1,33,17,16,1,1,4,0,1,1,0,0,1,1,1,1,3,5,0,4,0,2,0
973560,Matías Palavecino,Universidad Católica,15352955,82,0,1,1,1,2,1,0,62,47,42,9,7,3,1,1,1,1,0,0,0,0,6,2,2,0,0,1,0,0
932866,Justo Giani,Universidad Católica,15352955,82,1,0,4,3,1,0,0,58,36,27,0,0,4,1,2,1,1,0,0,1,1,5,4,9,0,3,1,0,0
828952,Fernando Zampedri,Universidad Católica,15352955,90,1,1,5,2,1,1,0,25,14,11,1,1,0,0,0,0,0,0,0,0,1,1,2,4,0,2,1,1,0
588796,Jimmy Martínez,Universidad Católica,15352955,45,0,0,0,0,0,0,0,25,21,19,1,1,2,1,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0
1981780,Nicolás L'Huiller,Universidad Católica,15352955,8,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,2,3,0,1,1,0,0
819115,Jhojan Valencia,Universidad Católica,15352955,8,0,0,0,0,0,0,0,10,7,7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
581774,Agustín Farías,Universidad Católica,15352955,8,0,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
906110,Diego Valencia,Universidad Católica,15352955,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158269,César Dutra,Deportes Concepción,15352955,90,0,0,0,0,0,0,0,41,26,21,11,6,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,3
312318,Brayan Véjar,Deportes Concepción,15352955,75,0,0,0,0,0,0,0,38,25,20,2,0,3,1,1,1,0,2,1,1,1,1,3,2,0,0,0,0,0
22973,Cristián Suárez,Deportes Concepción,15352955,90,0,0,0,0,0,0,0,61,49,42,5,2,0,0,1,1,1,7,0,0,1,6,2,1,1,0,0,0,0
553508,Fausto Grillo,Deportes Concepción,15352955,90,0,0,3,0,1,0,1,69,48,43,8,4,1,1,1,1,2,3,0,0,1,6,7,6,1,1,5,0,0
177813,Misael Dávila,Deportes Concepción,15352955,90,0,0,0,0,2,1,0,56,34,28,2,0,6,3,0,0,0,5,1,2,1,2,4,0,0,0,1,0,0
991004,Mario Sandoval,Deportes Concepción,15352955,57,0,0,1,0,0,0,0,46,38,36,1,1,0,0,0,0,0,0,2,3,0,4,3,2,0,2,0,0,0
1022801,Mauricio Vera,Deportes Concepción,15352955,75,0,0,2,0,0,0,0,56,42,38,4,2,0,0,0,0,2,1,2,2,1,4,4,3,0,0,1,0,0
986422,Aldrix Jara,Deportes Concepción,15352955,57,0,0,1,0,2,0,0,28,11,10,2,2,5,1,0,0,0,2,1,1,1,2,3,6,0,0,1,0,0
790010,Leonardo Valencia,Deportes Concepción,15352955,90,0,0,2,1,1,0,0,74,55,45,11,6,11,1,0,0,0,0,1,1,0,4,5,1,0,0,4,0,0
986529,Ethan Espinoza,Deportes Concepción,15352955,75,0,0,1,1,2,0,0,38,21,20,0,0,4,1,2,1,0,0,3,3,0,3,6,7,0,1,2,0,0
28242,Joaquín Larrivey,Deportes Concepción,15352955,90,0,0,3,0,1,0,1,24,19,14,1,0,0,0,0,0,0,1,0,0,3,2,3,4,0,2,0,1,0
589548,Nelson Sepúlveda,Deportes Concepción,15352955,33,0,0,0,0,1,0,0,41,35,34,7,7,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1125898,Ángel Gillard,Deportes Concepción,15352955,33,0,0,1,0,0,0,0,18,9,8,1,0,1,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0
939938,Ariel Cáceres,Deportes Concepción,15352955,15,0,0,0,0,1,0,0,13,10,10,0,0,1,0,0,0,0,1,0,0,0,2,1,2,0,1,1,0,0
1482455,Leenhan Romero,Deportes Concepción,15352955,15,0,0,1,0,2,1,0,15,8,7,0,0,2,2,1,1,1,0,0,0,0,1,2,0,0,0,1,0,0
247079,Carlos Escobar,Deportes Concepción,15352955,15,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4,0,1,0,1,0
818874,Fernando de Paul,Colo-Colo,15352957,90,0,0,0,0,0,0,0,45,40,32,10,3,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0
1022259,Jeyson Rojas,Colo-Colo,15352957,90,0,0,2,1,2,0,0,80,43,35,6,2,6,1,3,1,2,3,3,5,1,4,7,5,0,1,0,1,0
1014795,Jonathan Villagra,Colo-Colo,15352957,90,0,0,0,0,2,0,0,76,66,58,6,4,0,0,0,0,1,4,2,2,0,1,2,2,1,0,0,0,0
1015274,Joaquín Sosa,Colo-Colo,15352957,90,0,0,0,0,0,0,0,92,77,70,10,4,1,0,0,0,0,3,6,6,1,7,8,2,0,0,1,0,0
1176822,Diego Ulloa,Colo-Colo,15352957,45,0,0,1,0,0,0,0,29,17,12,1,1,2,0,0,0,0,0,2,2,2,1,4,4,0,2,0,0,0
18342,Arturo Vidal,Colo-Colo,15352957,73,0,0,6,1,2,0,1,74,57,51,9,5,0,0,0,0,4,1,2,3,3,5,7,0,0,0,1,0,0
792585,Maximiliano Romero,Colo-Colo,15352957,90,1,0,3,2,0,0,1,22,10,7,0,0,1,0,1,1,1,0,1,1,2,2,4,3,0,1,0,2,0
844224,Tomás Alarcón,Colo-Colo,15352957,64,0,0,0,0,4,1,0,49,38,34,2,2,9,4,0,0,0,0,0,0,1,3,2,3,0,3,1,0,0
870020,Víctor Felipe Méndez,Colo-Colo,15352957,90,0,0,0,0,4,0,0,75,64,59,6,5,2,0,2,0,0,0,1,1,0,3,2,5,0,0,1,0,0
340455,Claudio Aquino,Colo-Colo,15352957,64,0,0,2,1,1,1,0,51,32,25,5,4,1,0,2,0,0,0,0,0,1,4,3,7,0,1,2,1,0
581780,Javier Correa,Colo-Colo,15352957,24,0,0,0,0,0,0,0,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1601711,Leandro Hernández,Colo-Colo,15352957,66,0,0,2,1,2,0,0,42,23,18,1,1,2,0,7,4,0,0,0,0,0,5,5,8,0,1,1,0,0
973993,Erick Wiemberg,Colo-Colo,15352957,45,0,0,2,0,0,0,0,38,18,14,0,0,2,0,2,1,1,1,0,1,1,3,3,3,0,0,0,0,0
889502,Álvaro Madrid,Colo-Colo,15352957,26,0,0,1,0,1,0,0,33,26,21,5,3,0,0,0,0,1,1,1,2,0,4,2,4,0,1,0,0,0
1482420,Francisco Marchant,Colo-Colo,15352957,26,0,0,0,0,0,0,0,12,6,5,0,0,0,0,3,2,0,2,0,0,0,2,2,2,0,0,0,0,0
1997136,Yastin Cuevas,Colo-Colo,15352957,17,0,1,2,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333465,Nicolás Avellaneda,Unión La Calera,15352957,90,0,0,0,0,0,0,0,61,49,35,27,13,0,0,0,0,0,1,0,0,1,11,1,1,0,0,0,0,4
889511,Christopher Díaz,Unión La Calera,15352957,90,0,0,0,0,1,1,0,42,30,24,7,4,2,0,0,0,0,4,2,3,0,7,3,2,0,1,0,0,0
1108449,Rodrigo Caseres,Unión La Calera,15352957,90,0,0,0,0,0,0,0,53,36,29,10,6,0,0,0,0,1,8,0,0,1,4,1,2,0,0,0,0,0
1125257,Nicolás Palma,Unión La Calera,15352957,90,0,0,0,0,0,0,0,50,38,33,5,3,0,0,0,0,1,6,0,0,0,2,1,3,0,0,1,0,0
1111544,Daniel Gutiérrez,Unión La Calera,15352957,90,0,0,1,0,0,0,0,48,27,19,3,1,3,0,0,0,0,4,1,2,0,4,4,4,0,0,2,0,0
951277,Bayron Oyarzo,Unión La Calera,15352957,79,0,0,1,0,2,0,1,35,13,9,0,0,4,1,8,1,0,1,1,1,0,4,4,15,0,3,2,0,0
965967,Juan Manuel Requena,Unión La Calera,15352957,90,0,0,0,0,0,0,0,70,41,38,4,3,0,0,0,0,6,5,7,9,2,8,14,2,0,1,3,0,0
1190022,Joaquín Soto,Unión La Calera,15352957,58,0,0,1,0,0,0,0,25,20,19,1,1,0,0,0,0,0,2,2,2,0,3,2,2,0,0,0,0,0
819005,Cristián Gutiérrez,Unión La Calera,15352957,58,0,0,1,0,0,0,0,28,10,9,1,0,3,0,1,1,2,1,0,0,1,2,2,3,2,0,0,0,0
1523685,Francisco Jose Pozzo,Unión La Calera,15352957,68,0,0,0,0,0,0,0,17,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0
936901,Sebastián Sáez,Unión La Calera,15352957,90,0,0,1,0,1,0,0,40,26,18,6,4,1,0,2,1,0,2,1,1,4,0,7,4,0,0,1,0,0
1017169,Javier Saldías,Unión La Calera,15352957,32,0,0,0,0,1,0,0,17,8,5,1,0,1,1,0,0,0,0,3,3,1,2,4,4,0,0,0,0,0
822449,Camilo Moya,Unión La Calera,15352957,32,0,0,0,0,0,0,0,13,10,7,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
924528,Matías Campos López,Unión La Calera,15352957,22,0,0,1,0,0,0,0,12,3,2,1,1,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,1,0
822444,Yerko Leiva,Unión La Calera,15352957,11,0,0,0,0,0,0,0,14,7,6,1,0,1,0,1,1,0,0,1,2,0,1,4,0,0,0,1,0,0
995285,Alejandro Santander,Cobresal,15352958,90,0,0,0,0,0,0,0,26,15,9,9,3,0,0,0,0,0,2,0,0,3,12,3,0,0,0,0,0,0
1016643,Aaron Astudillo,Cobresal,15352958,90,0,0,1,0,1,0,0,66,38,37,2,2,6,0,2,1,1,3,0,0,0,2,2,3,2,2,1,0,0
889519,Franco Bechtholdt,Cobresal,15352958,90,0,0,0,0,0,0,0,64,42,37,8,5,0,0,0,0,2,12,2,3,1,3,5,4,1,1,1,0,0
385990,Juan Fuentes,Cobresal,15352958,90,0,0,1,0,1,0,0,41,26,25,2,1,0,0,0,0,1,7,1,2,2,3,5,6,0,2,1,0,0
986622,José Tiznado,Cobresal,15352958,90,0,0,0,0,1,0,0,57,44,42,8,7,0,0,0,0,1,7,0,1,3,2,4,0,1,1,0,0,0
1014802,Rodrigo Sandoval,Cobresal,15352958,73,0,0,1,1,0,0,0,60,31,23,5,3,4,1,4,0,2,1,2,2,0,3,2,9,0,2,0,0,0
1021117,César Yanis,Cobresal,15352958,73,0,0,0,0,1,0,0,52,45,40,8,6,4,2,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0
873620,Agustin Nadruz,Cobresal,15352958,90,0,0,2,0,0,0,0,66,57,49,3,1,0,0,0,0,0,1,2,3,0,4,4,4,1,1,1,0,0
790000,Bryan Carvallo,Cobresal,15352958,80,0,0,3,2,2,0,0,60,41,36,7,4,3,0,2,2,0,0,2,2,0,4,6,4,0,1,2,0,0
974736,Julián Brea,Cobresal,15352958,80,0,0,3,0,1,0,0,45,23,20,2,2,6,0,4,1,0,0,2,3,0,2,4,6,0,0,0,0,0
937101,Steffan Pino,Cobresal,15352958,80,1,0,5,2,4,0,0,43,27,20,3,3,0,0,2,1,0,1,0,0,5,2,7,11,0,5,1,0,0
818865,Guillermo Pacheco,Cobresal,15352958,17,0,0,0,0,1,0,0,16,8,6,3,2,1,0,1,0,0,2,0,0,1,3,1,1,0,0,0,0,0
962847,Esteban Valencia,Cobresal,15352958,17,0,0,0,0,0,0,0,13,7,4,1,0,0,0,0,0,1,3,1,1,1,2,2,2,0,1,0,0,0
1973053,Benjamín Valenzuela,Cobresal,15352958,10,0,0,0,0,0,0,0,9,3,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1872533,Sergio Carrasco,Cobresal,15352958,10,0,0,0,0,0,0,0,10,7,5,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
1835778,Benjamín Ramírez,Cobresal,15352958,10,0,0,1,1,0,0,0,10,7,5,1,0,0,0,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0
920957,Rodrigo Odriozola,Huachipato,15352958,90,0,0,0,0,0,0,0,35,26,21,13,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4
1108721,Maicol León,Huachipato,15352958,45,0,0,0,0,0,0,0,40,19,14,6,3,3,0,0,0,0,2,2,2,0,0,4,3,0,2,2,0,0
1096236,Renzo Malanca,Huachipato,15352958,90,0,0,0,0,0,0,0,56,37,32,5,2,0,0,1,0,1,9,0,1,2,4,5,2,1,0,2,0,0
36995,Rafael Caroca,Huachipato,15352958,90,0,0,2,0,1,0,0,43,29,26,0,0,0,0,0,0,1,5,0,0,3,2,4,1,1,0,1,0,0
1482399,Lucas Velásquez,Huachipato,15352958,67,0,0,0,0,1,0,0,52,33,27,4,2,4,0,1,0,1,3,1,1,0,1,2,3,0,0,1,0,0
247055,Nicolás Vargas,Huachipato,15352958,62,0,0,0,0,0,0,0,45,33,24,7,2,2,0,2,1,0,2,1,1,2,1,5,4,0,1,1,0,0
249373,Claudio Sepúlveda,Huachipato,15352958,62,0,0,0,0,0,0,0,50,42,39,6,4,0,0,3,2,0,0,1,3,0,6,6,1,0,0,1,0,0
1385794,Maximiliano Gutiérrez,Huachipato,15352958,90,0,0,1,0,2,0,0,34,9,6,1,1,8,3,2,1,0,2,3,3,0,1,5,4,0,1,1,0,0
1381958,Santiago Silva,Huachipato,15352958,72,0,0,0,0,0,0,0,46,37,33,3,0,1,0,4,1,0,0,0,0,0,8,2,6,0,1,1,0,0
851968,Cris Martínez,Huachipato,15352958,90,0,0,1,0,0,0,0,41,27,22,0,0,4,1,2,1,0,0,1,2,1,1,6,5,0,0,2,0,0
323439,Lionel Altamirano,Huachipato,15352958,90,0,0,3,0,1,0,0,29,18,14,0,0,0,0,1,0,0,0,1,2,4,2,7,4,0,0,2,0,0
988146,Cristian Toro,Huachipato,15352958,45,0,0,0,0,1,0,0,38,22,17,6,3,2,0,0,0,0,7,2,2,1,4,3,6,1,2,0,0,0
1656140,Javier Nicolás Cárcamo,Huachipato,15352958,28,0,0,0,0,1,0,0,28,22,18,3,0,2,1,0,0,1,1,0,0,0,2,0,3,0,1,0,0,0
1017455,Ezequiel Cañete,Huachipato,15352958,28,0,0,1,0,1,0,0,40,28,25,2,2,4,2,1,0,0,0,2,2,0,2,3,1,0,0,1,0,0
940483,Maximiliano Rodríguez,Huachipato,15352958,23,0,0,4,0,1,0,0,10,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1177673,Kevin Altez,Huachipato,15352958,18,0,0,0,0,1,0,0,19,10,9,0,0,0,0,2,1,0,0,0,1,0,1,3,4,0,2,1,0,0
790001,Ignacio González,Everton de Viña del Mar,15352959,90,0,0,0,0,0,0,0,26,14,12,9,7,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,0,6
1216169,Vicente Vega,Everton de Viña del Mar,15352959,90,0,0,1,0,0,0,0,78,45,33,8,5,3,0,3,1,0,5,4,6,3,5,11,3,0,2,1,0,0
886915,Ramiro González,Everton de Viña del Mar,15352959,90,0,0,0,0,1,0,0,51,42,33,8,4,0,0,0,0,0,8,0,0,0,6,0,1,1,0,0,0,0
1385673,Valentín Vidal,Everton de Viña del Mar,15352959,90,0,0,0,0,0,0,0,50,44,41,10,7,0,0,0,0,1,2,1,1,0,4,1,5,0,2,0,0,0
