feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.95,108,0.1,none,1,0.45454545454545453,0.0,0.4544871794871794,0.0,0.44538461538461543,0.0,0.44064685314685315,0.0,1.536583007952396,0.0,0.8149098062500341,0.0,False
rolling_only,0.95,24,0.003,balanced,1,0.45454545454545453,0.0,0.4558760683760683,0.0,0.44345922276956756,0.0,0.44328257948947597,0.0,1.0529145769858868,0.0,0.6334592913106167,0.0,False
rolling_only,0.85,48,0.03,none,1,0.4772727272727273,0.0,0.47393162393162386,0.0,0.44292929292929295,0.0,0.4388774104683196,0.0,1.1627976092298278,0.0,0.6819641232678173,0.0,False
rolling_only,0.85,108,0.01,none,1,0.4772727272727273,0.0,0.47873931623931626,0.0,0.4395134176905679,0.0,0.4357234549789107,0.0,1.1653661818469494,0.0,0.6873039343947883,0.0,False
rolling_only,0.85,72,1.0,balanced,1,0.4318181818181818,0.0,0.435042735042735,0.0,0.4373540206873541,0.0,0.43060674310674313,0.0,2.575718322863126,0.0,1.0037351673131159,0.0,False
rolling_only,0.85,72,1.0,none,1,0.4318181818181818,0.0,0.435042735042735,0.0,0.4373540206873541,0.0,0.43060674310674313,0.0,2.6686023219843604,0.0,0.9975573562486989,0.0,False
rolling_only,0.85,160,0.003,none,1,0.5,0.0,0.4981837606837607,0.0,0.43693648399530755,0.0,0.4320261437908497,0.0,1.079587195671359,0.0,0.6431519787473307,0.0,False
rolling_only,0.9,24,0.01,none,1,0.5227272727272727,0.0,0.5142094017094017,0.0,0.4367283950617284,0.0,0.43823653198653195,0.0,1.10028813563093,0.0,0.650633360459032,0.0,False
rolling_only,0.9,48,0.03,balanced,1,0.4318181818181818,0.0,0.43301282051282053,0.0,0.4361904761904762,0.0,0.43337662337662336,0.0,1.11770854423925,0.0,0.6694355635792419,0.0,False
rolling_only,0.95,108,0.01,balanced,1,0.4318181818181818,0.0,0.43643162393162394,0.0,0.43578970049558285,0.0,0.4305767761650115,0.0,1.0945369450494502,0.0,0.6610154305207608,0.0,False
rolling_only,0.95,48,0.003,balanced,1,0.4318181818181818,0.0,0.43985042735042734,0.0,0.43355119825708055,0.0,0.4258268964151318,0.0,1.0403107570482477,0.0,0.6227001209342571,0.0,False
rolling_only,0.95,36,0.01,balanced,1,0.4318181818181818,0.0,0.43301282051282053,0.0,0.43301282051282053,0.0,0.4318181818181818,0.0,1.0612382561174578,0.0,0.6378090566117037,0.0,False
rolling_only,0.95,72,0.1,balanced,1,0.4318181818181818,0.0,0.4282051282051282,0.0,0.43299663299663305,0.0,0.43227731864095503,0.0,1.3193402027177727,0.0,0.7640687441521338,0.0,False
rolling_only,0.9,72,0.3,balanced,1,0.4318181818181818,0.0,0.4282051282051282,0.0,0.43299663299663305,0.0,0.43227731864095503,0.0,1.6514615390095058,0.0,0.8467651642020364,0.0,False
rolling_only,0.9,24,1.0,none,1,0.45454545454545453,0.0,0.4544871794871794,0.0,0.4320088113191562,0.0,0.43216863201189226,0.0,1.6603830368212273,0.0,0.8694973262652379,0.0,False
rolling_only,0.9,160,0.1,balanced,1,0.4318181818181818,0.0,0.43301282051282053,0.0,0.4319125159642401,0.0,0.4314698711250436,0.0,1.4993304393246163,0.0,0.8550720634797664,0.0,False
rolling_only,0.95,108,0.003,none,1,0.5,0.0,0.4981837606837607,0.0,0.4317901234567901,0.0,0.4277988215488215,0.0,1.0686490626754455,0.0,0.6329171899309799,0.0,False
rolling_only,0.9,36,0.003,balanced,1,0.4318181818181818,0.0,0.43643162393162394,0.0,0.43153759820426485,0.0,0.4282598714416897,0.0,1.0440633542088857,0.0,0.6273786250199737,0.0,False
rolling_only,0.9,160,0.003,none,1,0.5,0.0,0.4981837606837607,0.0,0.4312422643475995,0.0,0.4288112708085348,0.0,1.07891887648288,0.0,0.6405146044107108,0.0,False
rolling_only,0.85,160,1.0,balanced,1,0.4318181818181818,0.0,0.4426282051282051,0.0,0.4306513409961686,0.0,0.4240334378265413,0.0,2.138149925505017,0.0,0.9197309164044217,0.0,False
rolling_only,0.9,48,0.01,none,1,0.5,0.0,0.49337606837606834,0.0,0.4305555555555556,0.0,0.42708333333333337,0.0,1.089112167378202,0.0,0.6433283551843414,0.0,False
rolling_only,0.9,72,0.3,none,1,0.4318181818181818,0.0,0.43023504273504276,0.0,0.4303232998885173,0.0,0.42687747035573126,0.0,1.7114334310373187,0.0,0.8501354995035185,0.0,False
rolling_only,0.85,160,0.03,balanced,1,0.4318181818181818,0.0,0.4412393162393162,0.0,0.43026682596575067,0.0,0.4246008471814923,0.0,1.2648391236791274,0.0,0.7591633054920911,0.0,False
rolling_only,0.85,160,0.3,balanced,1,0.4318181818181818,0.0,0.4426282051282051,0.0,0.42984268234546325,0.0,0.42398841425537753,0.0,1.7621757264256233,0.0,0.8820496283005571,0.0,False
rolling_only,0.9,all,1.0,none,1,0.4318181818181818,0.0,0.43643162393162394,0.0,0.4297043010752688,0.0,0.42888563049853373,0.0,2.4271235442828316,0.0,0.9978968144453851,0.0,False
rolling_only,0.85,48,0.01,none,1,0.4772727272727273,0.0,0.4773504273504274,0.0,0.42814814814814817,0.0,0.4209090909090909,0.0,1.0904987573099554,0.0,0.6452906446203149,0.0,False
rolling_only,0.9,72,0.003,none,1,0.5227272727272727,0.0,0.5128205128205128,0.0,0.42735042735042733,0.0,0.4207459207459207,0.0,1.0610109709285462,0.0,0.631389613070733,0.0,False
rolling_only,0.95,24,0.01,none,1,0.5,0.0,0.49337606837606834,0.0,0.4240523968784838,0.0,0.42304841897233203,0.0,1.1015354043493326,0.0,0.6495559158052312,0.0,False
rolling_only,0.85,72,0.01,none,1,0.4772727272727273,0.0,0.4773504273504274,0.0,0.423983423983424,0.0,0.41804407713498626,0.0,1.1219239774142518,0.0,0.6586439386420663,0.0,False
rolling_only,0.9,all,0.003,none,1,0.45454545454545453,0.0,0.44487179487179485,0.0,0.42070707070707075,0.0,0.42372589531680444,0.0,1.0955971348574374,0.0,0.6514827488744236,0.0,False
rolling_only,0.95,108,0.03,none,1,0.4318181818181818,0.0,0.4336538461538461,0.0,0.4202898550724638,0.0,0.4158558832471876,0.0,1.260106466727506,0.0,0.7278241974439006,0.0,False
rolling_only,0.85,72,0.03,balanced,1,0.4090909090909091,0.0,0.41079059829059833,0.0,0.4184852018435227,0.0,0.4131191979767692,0.0,1.2058383459807391,0.0,0.7143466666445266,0.0,False
rolling_only,0.85,108,0.03,none,1,0.4318181818181818,0.0,0.4336538461538461,0.0,0.41769076475407524,0.0,0.4143802633505151,0.0,1.2988093967912737,0.0,0.7560014383368752,0.0,False
