target,feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,f1,f1_std,roc_auc,roc_auc_std,average_precision,average_precision_std,log_loss,log_loss_std,brier,brier_std
btts,rolling_only,0.9,36,0.1,balanced,1,0.56,0.0,0.5584415584415584,0.0,0.5925925925925926,0.0,0.564935064935065,0.0,0.624522078531667,0.0,0.8114806159672946,0.0,0.2827154257736708,0.0
btts,rolling_only,0.95,36,0.1,balanced,1,0.56,0.0,0.5584415584415584,0.0,0.5925925925925926,0.0,0.564935064935065,0.0,0.624522078531667,0.0,0.8114806159672946,0.0,0.2827154257736708,0.0
btts,rolling_only,0.95,72,0.1,balanced,1,0.56,0.0,0.5633116883116883,0.0,0.5769230769230769,0.0,0.5811688311688312,0.0,0.6127844694813157,0.0,0.8519987437157398,0.0,0.28866404743119606,0.0
btts,rolling_only,0.9,72,0.1,balanced,1,0.56,0.0,0.5633116883116883,0.0,0.5769230769230769,0.0,0.5795454545454546,0.0,0.613052001373844,0.0,0.8556820368333763,0.0,0.289407936754474,0.0
btts,rolling_only,0.9,36,0.3,balanced,1,0.5,0.0,0.4951298701298701,0.0,0.5454545454545454,0.0,0.5665584415584415,0.0,0.6180043649766427,0.0,0.8935134750167264,0.0,0.29820443053651985,0.0
btts,rolling_only,0.95,36,0.3,balanced,1,0.5,0.0,0.4951298701298701,0.0,0.5454545454545454,0.0,0.5665584415584415,0.0,0.6180043649766427,0.0,0.8935134750167264,0.0,0.29820443053651985,0.0
btts,rolling_only,0.95,all,0.1,balanced,1,0.6,0.0,0.5941558441558441,0.0,0.6428571428571429,0.0,0.6331168831168831,0.0,0.6404176623013921,0.0,0.952115020383709,0.0,0.27498709699712387,0.0
btts,rolling_only,0.9,all,0.1,balanced,1,0.62,0.0,0.612012987012987,0.0,0.6666666666666666,0.0,0.6412337662337663,0.0,0.643181101794987,0.0,0.9544323595012579,0.0,0.2749561510571475,0.0
btts,rolling_only,0.95,72,0.3,balanced,1,0.6,0.0,0.599025974025974,0.0,0.6296296296296297,0.0,0.5811688311688311,0.0,0.5981852657131991,0.0,1.0084766735846669,0.0,0.3101912009827165,0.0
btts,rolling_only,0.9,72,0.3,balanced,1,0.6,0.0,0.599025974025974,0.0,0.6296296296296297,0.0,0.5844155844155845,0.0,0.6005790680214061,0.0,1.0143730655879843,0.0,0.31007537253709566,0.0
btts,rolling_only,0.95,all,0.3,balanced,1,0.64,0.0,0.6298701298701299,0.0,0.6896551724137931,0.0,0.6314935064935066,0.0,0.6563828833317465,0.0,1.2253702331706098,0.0,0.2949603446416188,0.0
btts,rolling_only,0.9,all,0.3,balanced,1,0.64,0.0,0.6298701298701299,0.0,0.6896551724137931,0.0,0.6282467532467532,0.0,0.6496753859536123,0.0,1.2281377538349476,0.0,0.2951056876977713,0.0
