source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,decimal_over_15,decimal_under_15,decimal_over_25,decimal_under_25,season_id,season_name
https://www.sofascore.com/rc-lens-auxerre/WHsYH,2026-01-17,13:00,RC Lens,Auxerre,1.45,4.3333,7.0,1.125,2.5,1.2222,1.9091,1.9091,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/toulouse-nice/lIsGI,2026-01-17,15:00,Toulouse,Nice,1.91,3.5,4.0,1.25,1.8,1.2857,1.75,2.0,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/angers-olympique-de-marseille/QHsJI,2026-01-17,17:05,Angers,Olympique de Marseille,5.5,4.1,1.6,2.3,1.1429,1.2222,1.8,1.95,1.25,4.0,1.8,2.0,77356,Ligue 1 25/26
https://www.sofascore.com/rc-strasbourg-metz/bIsjI,2026-01-18,11:00,RC Strasbourg,Metz,1.42,4.75,7.5,1.1,2.75,1.1818,1.9091,1.9091,1.2,4.5,1.6667,2.2,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-stade-rennais/iIsmI,2026-01-18,13:15,Stade Rennais,Le Havre,1.65,4.1,5.0,1.1667,2.25,1.2222,1.6667,2.1,1.2,4.5,1.6154,2.3,77356,Ligue 1 25/26
https://www.sofascore.com/paris-fc-nantes/XHsvwc,2026-01-18,13:15,Nantes,Paris FC,2.6,3.2,2.88,1.4,1.4444,1.3636,1.75,2.0,1.3,3.5,2.0,1.8,77356,Ligue 1 25/26
https://www.sofascore.com/stade-brestois-olympique-lyonnais/ZHspJ,2026-01-18,16:45,Olympique Lyonnais,Stade Brestois,1.67,3.9,5.25,1.1667,2.15,1.25,1.9091,1.9091,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/auxerre-paris-saint-germain/UHsWH,2026-01-23,16:00,Auxerre,Paris Saint-Germain,9.0,5.25,1.33,3.0,1.0833,1.1667,1.9091,1.9091,1.1667,5.0,1.5714,2.375,77356,Ligue 1 25/26
https://www.sofascore.com/stade-rennais-lorient/gIsiI,2026-01-24,13:00,Stade Rennais,Lorient,1.75,3.8,4.75,1.1818,2.0,1.25,1.75,2.0,1.2857,3.75,1.9091,1.9091,77356,Ligue 1 25/26
https://www.sofascore.com/le-havre-as-monaco/dIsmI,2026-01-24,15:00,Le Havre,AS Monaco,4.2,3.9,1.75,1.95,1.25,1.25,1.5333,2.375,1.1667,5.0,1.6154,2.3,77356,Ligue 1 25/26
